"","id_plaza","n_plazas","districto","latitud","longitud"
"1690",224361,1,"POBLATS MARITIMS",39.4741086220016,-0.325548374878912
"1691",224363,1,"CAMPANAR",39.4797762895667,-0.39939837613021
"1692",224367,1,"RASCANYA",39.4974820933538,-0.376724479229437
"1693",224372,1,"LA SAIDIA",39.4842518989841,-0.378863413284864
"1694",224375,1,"ALGIROS",39.4738079142927,-0.348713227580334
"1695",224376,1,"QUATRE CARRERES",39.4594602793348,-0.36657576646405
"1696",224380,1,"RASCANYA",39.4905921256504,-0.382067078442396
"1697",224383,1,"LA SAIDIA",39.4875546537302,-0.372539878514722
"1698",224390,1,"POBLATS MARITIMS",39.4696304988431,-0.332944555912369
"1699",224391,1,"POBLATS MARITIMS",39.465723159862,-0.3296019876861
"1700",224393,1,"BENICALAP",39.4953797981956,-0.383386603968703
"1701",224396,1,"LA SAIDIA",39.4844862241039,-0.374951141813675
"1702",224397,1,"POBLATS DEL SUD",39.3079094359256,-0.317606080589401
"1703",224399,1,"BENICALAP",39.4985887183904,-0.388525016768414
"1704",224403,1,"L'OLIVERETA",39.4686785381593,-0.40318995681884
"1705",224407,1,"BENICALAP",39.4976800599732,-0.399829577160648
"1706",224409,2,"CIUTAT VELLA",39.4691704258577,-0.375957778662882
"1707",224411,1,"QUATRE CARRERES",39.4501598217896,-0.372865248526126
"1708",224425,1,"JESUS",39.4480089360125,-0.389700235977574
"1709",224427,1,"PATRAIX",39.4632986045179,-0.392537619008258
"1710",224430,1,"POBLATS DE L'OEST",39.5014703776471,-0.425136611857495
"1711",224438,2,"POBLATS MARITIMS",39.4695143581407,-0.324705177746536
"1712",224440,2,"POBLATS MARITIMS",39.4672063745832,-0.330200633062097
"1713",224450,1,"CAMINS AL GRAU",39.4641818576042,-0.346536422498835
"1714",224453,1,"CAMINS AL GRAU",39.4632470083555,-0.339887323255681
"1715",224455,1,"CAMINS AL GRAU",39.4651046934799,-0.339143151995631
"1716",224458,1,"BENICALAP",39.4909497839961,-0.38389826292583
"1717",224463,1,"CAMINS AL GRAU",39.4656894948266,-0.341187468308738
"1718",224467,1,"CAMINS AL GRAU",39.4661737534028,-0.343468389593854
"1719",224475,2,"CAMINS AL GRAU",39.4678055243284,-0.347197803441203
"1720",224478,2,"CAMINS AL GRAU",39.4680122465173,-0.345115998164363
"1721",224480,1,"EL PLA DEL REAL",39.475779164444,-0.359027865346679
"1722",224484,2,"JESUS",39.4436138759323,-0.393625037039987
"1723",224485,1,"CAMINS AL GRAU",39.4688361686308,-0.348924020865169
"1724",224491,2,"CAMPANAR",39.4857064794514,-0.39943796306324
"1725",224495,1,"QUATRE CARRERES",39.4552953787097,-0.36882878773656
"1726",224496,1,"BENICALAP",39.4901127373193,-0.386396073046486
"1727",224499,1,"L'OLIVERETA",39.4703172007652,-0.400605776227164
"1728",224505,1,"L'OLIVERETA",39.4703794446138,-0.404918193874484
"1729",224509,1,"POBLATS DEL SUD",39.4237259400848,-0.341064409899545
"1730",224518,1,"POBLATS DEL SUD",39.4312260825857,-0.364388923695381
"1731",224519,1,"QUATRE CARRERES",39.4421599691595,-0.368122826885617
"1732",224522,1,"QUATRE CARRERES",39.4517991854358,-0.358113368420622
"1733",224530,1,"EL PLA DEL REAL",39.4834540360052,-0.364272419658625
"1734",224532,1,"L'OLIVERETA",39.4705103235464,-0.406591300666422
"1735",224535,3,"L'OLIVERETA",39.4729360610431,-0.399000203388166
"1736",224536,1,"L'OLIVERETA",39.4636532457582,-0.4094488752052
"1737",224537,1,"L'OLIVERETA",39.4698654282512,-0.393357797546473
"1738",224541,1,"PATRAIX",39.4632379653407,-0.390848480333071
"1739",224542,1,"PATRAIX",39.4589699995402,-0.401270762111996
"1740",224545,1,"PATRAIX",39.4616101863753,-0.390577585672036
"1741",224552,1,"JESUS",39.444410610468,-0.392060300657001
"1742",224554,1,"JESUS",39.4390934763271,-0.390420567469635
"1743",224558,2,"BENIMACLET",39.482755524255,-0.35816040758618
"1744",224560,1,"RASCANYA",39.4879480937777,-0.365347382565243
"1745",224563,2,"ALGIROS",39.4788939939727,-0.34279839302333
"1746",224564,1,"POBLATS MARITIMS",39.476069966183,-0.335394072398473
"1747",224565,1,"POBLATS MARITIMS",39.475256211691,-0.334854508333981
"1748",224566,1,"POBLATS MARITIMS",39.4725288262984,-0.33395632101854
"1749",224568,1,"POBLATS MARITIMS",39.471967275485,-0.334669886809981
"1750",224571,1,"ALGIROS",39.4740155226159,-0.336811482586246
"1751",224577,1,"ALGIROS",39.4728133527481,-0.342116080980142
"1752",224578,1,"ALGIROS",39.4719639106051,-0.339669321291062
"1753",224587,1,"QUATRE CARRERES",39.4549086343087,-0.363685940876777
"1754",224589,5,"QUATRE CARRERES",39.4515739300277,-0.36687162891686
"1755",224591,1,"QUATRE CARRERES",39.4521236399865,-0.374032266118045
"1756",224608,1,"QUATRE CARRERES",39.4592607720517,-0.367694858854674
"1757",224610,1,"QUATRE CARRERES",39.4488368015582,-0.37783149002863
"1758",224613,1,"POBLATS DE L'OEST",39.5008015629276,-0.418820947130957
"1759",224627,1,"POBLATS MARITIMS",39.4687610691498,-0.336296284458642
"1760",224629,1,"ALGIROS",39.4718751542778,-0.339368990021393
"1761",224633,1,"ALGIROS",39.4733719395971,-0.352307857504418
"1762",224635,1,"ALGIROS",39.4793790586343,-0.353408791275154
"1763",224641,1,"EL PLA DEL REAL",39.4753358475868,-0.357162093490071
"1764",224642,1,"EL PLA DEL REAL",39.4759154400832,-0.356893350384346
"1765",224649,1,"EL PLA DEL REAL",39.482789072893,-0.3627144355071
"1766",224651,1,"EL PLA DEL REAL",39.4817865195341,-0.360894145994731
"1767",224660,1,"QUATRE CARRERES",39.4578027158674,-0.365225184162674
"1768",224661,1,"QUATRE CARRERES",39.4572257799794,-0.363472770178486
"1769",224663,1,"QUATRE CARRERES",39.4585160926934,-0.363596323590767
"1770",224665,1,"QUATRE CARRERES",39.4599442485749,-0.364088848462899
"1771",224667,1,"QUATRE CARRERES",39.4571485859274,-0.36178765566453
"1772",224670,1,"QUATRE CARRERES",39.4586994881648,-0.360819618790173
"1773",224674,1,"QUATRE CARRERES",39.4586094035632,-0.369173477333234
"1774",224675,1,"QUATRE CARRERES",39.4593546309727,-0.359297338028072
"1775",224677,1,"POBLATS MARITIMS",39.4665703309976,-0.327784635784661
"1776",224678,1,"POBLATS MARITIMS",39.4648685706589,-0.327421027319996
"1777",224681,1,"POBLATS MARITIMS",39.4771724541738,-0.327984241922297
"1778",224683,1,"CAMINS AL GRAU",39.4644922253467,-0.336869581244466
"1779",224684,1,"CAMINS AL GRAU",39.4678613484584,-0.342200244555755
"1780",224690,1,"ALGIROS",39.4685942094206,-0.340122008009991
"1781",224698,1,"BENIMACLET",39.4889041857972,-0.365398299553838
"1782",224700,1,"RASCANYA",39.494250612049,-0.37551687574815
"1783",224705,1,"LA SAIDIA",39.4849501543421,-0.366183324187219
"1784",224709,1,"LA SAIDIA",39.4861713825263,-0.367821317079526
"1785",224710,2,"LA SAIDIA",39.4844490780049,-0.369681638229272
"1786",224712,1,"RASCANYA",39.4888791194698,-0.364143686998242
"1787",224713,1,"BENIMACLET",39.4873794308165,-0.368694389681687
"1788",224716,1,"POBLATS MARITIMS",39.4459793765686,-0.333208539263193
"1789",224725,1,"POBLATS MARITIMS",39.4502067792347,-0.335254666432611
"1790",224727,1,"L'EIXAMPLE",39.4629458026512,-0.361949868380507
"1791",224729,1,"L'EIXAMPLE",39.4638844083334,-0.362462598114771
"1792",224739,1,"L'EIXAMPLE",39.4695316801969,-0.36797933282102
"1793",224740,1,"L'EIXAMPLE",39.4702648309734,-0.365531358969326
"1794",224742,1,"L'EIXAMPLE",39.4700473562952,-0.369939224461356
"1795",224745,1,"RASCANYA",39.4979190381743,-0.378347052126229
"1796",224746,1,"RASCANYA",39.4980451616344,-0.377399809244463
"1797",224747,1,"ALGIROS",39.4680525185365,-0.339848700907812
"1798",224749,1,"BENICALAP",39.491420630149,-0.388002496812148
"1799",224751,1,"BENICALAP",39.4921975443319,-0.396956972073867
"1800",224752,1,"BENICALAP",39.4985901483561,-0.394803277094905
"1801",224762,1,"POBLATS MARITIMS",39.4523618333423,-0.333067240682834
"1802",224764,1,"POBLATS MARITIMS",39.4588593170411,-0.334649820844142
"1803",224767,1,"CAMINS AL GRAU",39.4600176359124,-0.349235026858163
"1804",224768,2,"CAMINS AL GRAU",39.4601354594126,-0.345654967256729
"1805",224770,1,"POBLATS MARITIMS",39.4599886259831,-0.337363477245653
"1806",224771,1,"POBLATS MARITIMS",39.4603249401879,-0.334860692970101
"1807",224773,1,"POBLATS MARITIMS",39.4619129129547,-0.335163992765739
"1808",224780,1,"CAMINS AL GRAU",39.4633258458991,-0.346406264658827
"1809",224783,3,"POBLATS MARITIMS",39.4642476731741,-0.323692127277423
"1810",224784,1,"L'EIXAMPLE",39.4705154585463,-0.367201071459711
"1811",224787,1,"L'EIXAMPLE",39.4668937747479,-0.371727138167889
"1812",224794,1,"EL PLA DEL REAL",39.4765681425845,-0.360046768633649
"1813",224799,1,"EXTRAMURS",39.4766383912191,-0.3915976370922
"1814",224801,1,"RASCANYA",39.4924283641955,-0.368703914653351
"1815",224806,1,"JESUS",39.4543453284014,-0.391513855766084
"1816",224817,1,"ALGIROS",39.4663092147206,-0.336111630098348
"1817",224819,1,"POBLATS MARITIMS",39.4638882596464,-0.333060537999482
"1818",224820,1,"CAMINS AL GRAU",39.4663171993972,-0.339762132806255
"1819",224823,1,"CAMPANAR",39.4753866782928,-0.402337502437455
"1820",224828,1,"CAMPANAR",39.4788443226951,-0.391742456942745
"1821",224835,1,"EXTRAMURS",39.46693202202,-0.38517547336439
"1822",224836,1,"PATRAIX",39.4668204343977,-0.391752378760331
"1823",224838,1,"PATRAIX",39.4596878325069,-0.394621002905215
"1824",224843,1,"QUATRE CARRERES",39.4448318418273,-0.367896910341845
"1825",224852,1,"POBLATS DEL NORD",39.5413442928362,-0.406172660362946
"1826",224854,1,"BENIMACLET",39.4866090422504,-0.353920763510558
"1827",224855,1,"EL PLA DEL REAL",39.4677333912072,-0.359086771800589
"1828",224859,1,"BENIMACLET",39.4854943554324,-0.353905397747274
"1829",224864,2,"BENICALAP",39.4977818840696,-0.399919247257506
"1830",224865,1,"POBLATS DE L'OEST",39.5040796365176,-0.419552588367331
"1831",224872,1,"BENIMACLET",39.485660347323,-0.361197128486615
"1832",224876,1,"BENIMACLET",39.4880230430086,-0.359133803664594
"1833",224879,1,"POBLATS MARITIMS",39.4822978101981,-0.32719256943925
"1834",224882,1,"BENICALAP",39.4934614436216,-0.398253414916781
"1835",224886,1,"BENIMACLET",39.4847751564213,-0.358321081917535
"1836",224892,1,"PATRAIX",39.4630800411148,-0.39486473600353
"1837",224893,1,"PATRAIX",39.4631232632368,-0.394723574833067
"1838",224894,1,"BENICALAP",39.4931952407029,-0.391955573207336
"1839",224895,1,"BENIMACLET",39.4867681584279,-0.368960919391346
"1840",224896,1,"POBLATS MARITIMS",39.4785862594309,-0.327969518252683
"1841",224898,1,"POBLATS MARITIMS",39.4789503019319,-0.32666485557716
"1842",224899,1,"POBLATS MARITIMS",39.4784140967311,-0.326863509826899
"1843",224905,1,"EXTRAMURS",39.4636987207584,-0.386028405558994
"1844",224906,1,"RASCANYA",39.4962821303929,-0.375490407418141
"1845",224908,1,"RASCANYA",39.4904680707987,-0.368929657939165
"1846",224910,1,"POBLATS MARITIMS",39.4667135826637,-0.32718662501424
"1847",224911,1,"POBLATS MARITIMS",39.4776842706204,-0.326698915215423
"1848",224920,1,"QUATRE CARRERES",39.4391330292354,-0.374573698169306
"1849",224921,1,"POBLATS MARITIMS",39.4689021936355,-0.330828750875201
"1850",224922,1,"CAMINS AL GRAU",39.4640279715242,-0.352960581689397
"1851",224923,1,"CAMINS AL GRAU",39.4695552855854,-0.351682715995133
"1852",224924,1,"RASCANYA",39.4952544455186,-0.373633652084014
"1853",224926,1,"POBLATS DEL SUD",39.4325539586889,-0.375011380521652
"1854",224930,1,"PATRAIX",39.4600745283543,-0.39719624302315
"1855",224940,1,"QUATRE CARRERES",39.4594235105595,-0.358919449014052
"1856",224942,1,"QUATRE CARRERES",39.4578755830426,-0.358463522387521
"1857",224944,1,"QUATRE CARRERES",39.4580515792251,-0.358136569283659
"1858",224946,1,"QUATRE CARRERES",39.4571194108656,-0.358787301252607
"1859",224948,1,"EXTRAMURS",39.4702279671361,-0.391588630950189
"1860",224949,1,"CAMINS AL GRAU",39.4695197953968,-0.348387671067123
"1861",224950,1,"ALGIROS",39.4690405451715,-0.345577944474244
"1862",224953,1,"CAMINS AL GRAU",39.4597844146232,-0.346990863311646
"1863",224957,1,"CAMINS AL GRAU",39.4638821588418,-0.339579843766464
"1864",224958,1,"POBLATS DE L'OEST",39.5035603467557,-0.417957563902001
"1865",224961,6,"CAMPANAR",39.4902865196727,-0.403812621889196
"1866",224962,6,"CAMPANAR",39.4902558594902,-0.403805624160782
"1867",224964,1,"JESUS",39.4403636434047,-0.388263816440986
"1868",224966,1,"ALGIROS",39.4706338530964,-0.346411899558007
"1869",224968,1,"ALGIROS",39.4791736187103,-0.352232519163796
"1870",224975,1,"QUATRE CARRERES",39.4606447445177,-0.363371572745303
"1871",224977,1,"QUATRE CARRERES",39.4598885447066,-0.363211864038899
"1872",224978,1,"QUATRE CARRERES",39.4583654632608,-0.36240549140992
"1873",224986,1,"L'OLIVERETA",39.4649775431101,-0.399309757116933
"1874",224989,1,"L'OLIVERETA",39.4688035733642,-0.398530364520845
"1875",224990,1,"QUATRE CARRERES",39.4575483279612,-0.359674995327985
"1876",224992,1,"CAMPANAR",39.4806637039591,-0.386640052128262
"1877",224994,1,"QUATRE CARRERES",39.4526609519684,-0.36831472837778
"1878",224996,1,"CAMPANAR",39.4795101786668,-0.397433493611021
"1879",222610,1,"L'OLIVERETA",39.4710069385137,-0.399334334133241
"1880",222613,1,"QUATRE CARRERES",39.4569703709167,-0.356946285367955
"1881",222619,1,"QUATRE CARRERES",39.4506008076768,-0.379246511267094
"1882",222621,1,"POBLATS DEL SUD",39.4283899902909,-0.392865905045777
"1883",222622,1,"POBLATS DEL SUD",39.4319563725026,-0.390809984611628
"1884",222625,1,"POBLATS DEL SUD",39.4355731113939,-0.393476895397824
"1885",222634,1,"BENICALAP",39.490341851906,-0.394918252155209
"1886",222636,1,"POBLATS DE L'OEST",39.4941748176884,-0.404345178536277
"1887",222638,1,"BENICALAP",39.4925354550255,-0.397304828226745
"1888",222640,1,"BENICALAP",39.4917905462044,-0.396538040230192
"1889",222645,1,"POBLATS DE L'OEST",39.4985744951986,-0.419134149734507
"1890",222650,1,"POBLATS DE L'OEST",39.5031581688182,-0.416994667324444
"1891",222653,1,"POBLATS DE L'OEST",39.5043353334355,-0.422177534224902
"1892",222654,1,"POBLATS DE L'OEST",39.5055366296737,-0.422797519433706
"1893",222656,1,"EXTRAMURS",39.4615821026408,-0.385182794303768
"1894",222657,2,"EXTRAMURS",39.4619922593363,-0.381943661090818
"1895",222658,1,"EXTRAMURS",39.4620096538425,-0.382033974838606
"1896",222661,1,"POBLATS MARITIMS",39.4827934756317,-0.328014241185692
"1897",222668,1,"BENIMACLET",39.4897588063992,-0.356427670868341
"1898",222669,1,"BENIMACLET",39.4859296585348,-0.357008739171252
"1899",222677,1,"BENIMACLET",39.4886632618118,-0.358133270418254
"1900",222678,1,"BENIMACLET",39.4884626681899,-0.360324706989791
"1901",222683,1,"POBLATS DEL SUD",39.4213719603917,-0.34044823471008
"1902",222685,1,"EXTRAMURS",39.4624606700698,-0.384380521353328
"1903",222686,1,"EXTRAMURS",39.4627485262598,-0.384400421472068
"1904",222689,1,"EXTRAMURS",39.4631540151783,-0.380252079426899
"1905",222691,4,"EXTRAMURS",39.4643407915274,-0.381015940947317
"1906",222692,1,"JESUS",39.4576502773643,-0.387174174659154
"1907",222693,2,"PATRAIX",39.4599576664943,-0.38904033386345
"1908",222695,1,"PATRAIX",39.4582758193427,-0.394131386644108
"1909",222699,1,"PATRAIX",39.4598658547025,-0.39435411600545
"1910",222702,1,"PATRAIX",39.4650079907993,-0.393240271069775
"1911",222708,1,"EL PLA DEL REAL",39.4740132371132,-0.362846304020135
"1912",222711,2,"EL PLA DEL REAL",39.4741123997121,-0.362608263128455
"1913",222716,1,"EL PLA DEL REAL",39.4757438523226,-0.36375724195508
"1914",222718,1,"EL PLA DEL REAL",39.4771019231929,-0.363527658509865
"1915",222722,1,"POBLATS DE L'OEST",39.5033539526943,-0.426455729096817
"1916",222727,1,"POBLATS DE L'OEST",39.5023964282352,-0.425009258173462
"1917",222729,1,"POBLATS DE L'OEST",39.4994043744512,-0.425202881938188
"1918",222737,1,"POBLATS MARITIMS",39.4739212598317,-0.328219310441035
"1919",222738,1,"POBLATS MARITIMS",39.4754006246451,-0.328727814064084
"1920",222740,1,"POBLATS MARITIMS",39.4712608731331,-0.33172095926741
"1921",222741,1,"POBLATS MARITIMS",39.4723935955875,-0.332593294205063
"1922",222753,1,"EXTRAMURS",39.4643862933832,-0.387497628828467
"1923",222754,1,"EXTRAMURS",39.4653750929007,-0.387441547184938
"1924",222759,1,"EXTRAMURS",39.4698052460614,-0.38673096415819
"1925",222760,1,"EXTRAMURS",39.467600050352,-0.383645937697856
"1926",222763,1,"POBLATS DEL SUD",39.2799417585911,-0.27680535124832
"1927",222767,2,"POBLATS DEL SUD",39.3588492763861,-0.316440014670636
"1928",222769,2,"POBLATS DEL SUD",39.3742304017806,-0.322946031352968
"1929",222771,2,"LA SAIDIA",39.482827269165,-0.369354703248629
"1930",222772,1,"POBLATS DEL SUD",39.3123784996702,-0.317983369843451
"1931",222774,1,"CAMPANAR",39.4856859993256,-0.402482402668524
"1932",222779,1,"LA SAIDIA",39.491413898809,-0.37453685754147
"1933",222781,1,"LA SAIDIA",39.4858913028656,-0.367189185372435
"1934",222785,1,"CAMINS AL GRAU",39.4705886868178,-0.352913070603314
"1935",222787,1,"L'OLIVERETA",39.4716035763812,-0.39603628239472
"1936",222788,1,"L'OLIVERETA",39.4722174137374,-0.396985435648961
"1937",222791,1,"L'OLIVERETA",39.4738783488554,-0.398959988221191
"1938",222799,1,"L'OLIVERETA",39.4708792946344,-0.393413835299835
"1939",222804,1,"CAMPANAR",39.4809438405777,-0.399688196743113
"1940",222807,1,"EXTRAMURS",39.4744491977837,-0.393741051923762
"1941",222811,1,"CAMPANAR",39.4788954563475,-0.394928442660988
"1942",222812,1,"JESUS",39.4440131794472,-0.389006732254217
"1943",222813,2,"JESUS",39.4444628318251,-0.387235658984334
"1944",222814,1,"JESUS",39.4445206755287,-0.389731546101968
"1945",222818,1,"JESUS",39.4473108120281,-0.39630809820107
"1946",222821,2,"JESUS",39.4476544447574,-0.388414399600543
"1947",222822,1,"JESUS",39.4472605883613,-0.386660918274928
"1948",222823,1,"PATRAIX",39.454614123439,-0.405037123851302
"1949",222825,1,"PATRAIX",39.451681414281,-0.403388462567358
"1950",222827,1,"PATRAIX",39.45368904813,-0.404226989628465
"1951",222828,1,"PATRAIX",39.45488625384,-0.400978322011962
"1952",222829,1,"JESUS",39.4487956069862,-0.395883901533477
"1953",222833,1,"JESUS",39.4496500160487,-0.39109986963922
"1954",222834,1,"JESUS",39.4490337700809,-0.389481499476526
"1955",222842,1,"EXTRAMURS",39.4720924483126,-0.390531581700502
"1956",222846,1,"EXTRAMURS",39.4756150298707,-0.392375737288342
"1957",222847,1,"EXTRAMURS",39.4767994309953,-0.391618029508855
"1958",222850,1,"EXTRAMURS",39.4751910316982,-0.391058900594917
"1959",222852,1,"CIUTAT VELLA",39.4762402923279,-0.380747215302627
"1960",222853,1,"CIUTAT VELLA",39.4795654453039,-0.383152702557307
"1961",222854,1,"CAMPANAR",39.4820959759626,-0.386528262002706
"1962",222855,1,"CAMPANAR",39.4846657824221,-0.387003872950669
"1963",222856,1,"CAMPANAR",39.4838050922348,-0.388416506812898
"1964",222861,1,"JESUS",39.4517835045229,-0.385986003018577
"1965",222862,1,"JESUS",39.4510907457593,-0.385110240789859
"1966",222867,1,"JESUS",39.4545188611078,-0.386968558338359
"1967",222868,1,"JESUS",39.4524199980438,-0.390698447512762
"1968",222871,1,"PATRAIX",39.452474955554,-0.393121858845993
"1969",222873,1,"JESUS",39.4536979462436,-0.389824188195748
"1970",222876,1,"JESUS",39.454473234056,-0.38953602600856
"1971",222878,1,"PATRAIX",39.4546785013169,-0.392539993058211
"1972",222880,1,"PATRAIX",39.4562455386633,-0.3964124202421
"1973",222883,1,"CAMPANAR",39.4867461632541,-0.388673703175591
"1974",222886,1,"CAMPANAR",39.4830481728175,-0.395469274988802
"1975",222887,2,"BENICALAP",39.4849911713874,-0.394568586269312
"1976",222892,1,"BENICALAP",39.4860828958832,-0.393980915056868
"1977",222893,1,"BENICALAP",39.4862466321043,-0.394099070963941
"1978",222895,1,"CAMPANAR",39.4843767592316,-0.39778154976338
"1979",222897,1,"CAMPANAR",39.4843611075018,-0.400246970925411
"1980",222899,1,"CAMPANAR",39.484673375771,-0.399560325908277
"1981",222900,1,"CAMPANAR",39.4859310064133,-0.39879842573558
"1982",222906,1,"PATRAIX",39.4565858436644,-0.396606487199811
"1983",222909,1,"JESUS",39.4559364019701,-0.388800846359591
"1984",222910,1,"JESUS",39.4558653966268,-0.387306128457888
"1985",222916,1,"QUATRE CARRERES",39.4547374092524,-0.37822884496774
"1986",222917,1,"QUATRE CARRERES",39.4548682261558,-0.377682169863063
"1987",222922,1,"QUATRE CARRERES",39.4551326709618,-0.376362890525232
"1988",222927,1,"JESUS",39.4596582882513,-0.386152033113278
"1989",222930,1,"CAMPANAR",39.4885836968093,-0.399985962145969
"1990",222933,1,"POBLATS MARITIMS",39.4695103799737,-0.335469084379292
"1991",222940,1,"POBLATS MARITIMS",39.4698107924976,-0.338258875936695
"1992",222941,1,"POBLATS MARITIMS",39.4700021617667,-0.338165903700724
"1993",222942,2,"ALGIROS",39.4689233102701,-0.340472820012461
"1994",222943,1,"POBLATS MARITIMS",39.4700414521184,-0.340035656526129
"1995",222945,1,"ALGIROS",39.4708702071453,-0.340871931700293
"1996",222954,1,"ALGIROS",39.4714512048981,-0.346391627096507
"1997",222955,1,"ALGIROS",39.4711787038776,-0.344619076306104
"1998",222956,1,"CAMINS AL GRAU",39.468532066272,-0.344861118323178
"1999",222963,2,"ALGIROS",39.470531566383,-0.348886648775044
"2000",222964,1,"ALGIROS",39.4728550207182,-0.349715500327642
"2001",222967,1,"CAMINS AL GRAU",39.4690172004313,-0.349537405279727
"2002",222968,1,"ALGIROS",39.4717360005754,-0.349033521098057
"2003",222969,1,"CAMINS AL GRAU",39.4684495528733,-0.349904533787331
"2004",222970,1,"CAMINS AL GRAU",39.468547827841,-0.350220914978691
"2005",222972,1,"CAMINS AL GRAU",39.4660748611894,-0.350872219605998
"2006",222973,1,"CAMINS AL GRAU",39.4668434519347,-0.350914060178924
"2007",222981,1,"CAMINS AL GRAU",39.4658940771512,-0.354526560237115
"2008",222985,1,"CAMINS AL GRAU",39.4677320515239,-0.354956587028611
"2009",222986,1,"CAMINS AL GRAU",39.468373284402,-0.354531819353811
"2010",222989,1,"L'OLIVERETA",39.464106285244,-0.397915808667235
"2011",222990,1,"PATRAIX",39.4644007860199,-0.395450187236124
"2012",222991,1,"PATRAIX",39.4644356827548,-0.394117006046543
"2013",222992,1,"PATRAIX",39.4659574294347,-0.3937567532063
"2014",222993,1,"PATRAIX",39.4660137557412,-0.393924412608435
"2015",222995,1,"PATRAIX",39.4667513351338,-0.394024837885112
"2016",222996,1,"EXTRAMURS",39.4682326173776,-0.390549490194052
"2017",222997,1,"EXTRAMURS",39.4712585991356,-0.392516985626815
"2018",222998,1,"L'OLIVERETA",39.4681797768557,-0.393005905971373
"2019",222999,1,"L'OLIVERETA",39.4687436959811,-0.395098761170768
"2020",223002,1,"L'OLIVERETA",39.4695469988333,-0.396854679907603
"2021",223003,1,"L'OLIVERETA",39.472139330788,-0.399242582439679
"2022",223004,1,"L'OLIVERETA",39.4712517111451,-0.397217036490661
"2023",223008,1,"CAMINS AL GRAU",39.4616754695705,-0.344068144195736
"2024",223013,1,"CAMINS AL GRAU",39.466327921668,-0.349759365112496
"2025",223016,1,"PATRAIX",39.4658886810476,-0.39406077824881
"2026",223020,1,"EL PLA DEL REAL",39.4790742812341,-0.357022476331349
"2027",223022,1,"PATRAIX",39.4609451759011,-0.411040175778593
"2028",223023,1,"BENICALAP",39.4948990151567,-0.392859815340511
"2029",223027,1,"POBLATS DEL SUD",39.4284095976526,-0.361201055399887
"2030",223028,1,"QUATRE CARRERES",39.4574587198781,-0.361764516739725
"2031",223030,1,"RASCANYA",39.4935023409505,-0.381704914090444
"2032",223032,1,"POBLATS DE L'OEST",39.5034517868237,-0.419115022501191
"2033",223036,1,"PATRAIX",39.4630857490625,-0.410085410646149
"2034",223037,1,"QUATRE CARRERES",39.4471760148863,-0.370899242426554
"2035",223044,1,"POBLATS DEL NORD",39.5154496106219,-0.376645101417312
"2036",223048,1,"CAMINS AL GRAU",39.4655354690002,-0.347408917714292
"2037",223053,1,"QUATRE CARRERES",39.4584276683945,-0.365662083064229
"2038",223054,1,"BENICALAP",39.4904087285077,-0.388549256582578
"2039",223056,1,"POBLATS DEL NORD",39.5394500487272,-0.402781920233928
"2040",223057,1,"L'OLIVERETA",39.467797035409,-0.404413597679452
"2041",223064,1,"BENICALAP",39.494991252824,-0.401127157399661
"2042",223067,1,"EXTRAMURS",39.4723676969146,-0.390544923432837
"2043",223073,1,"BENICALAP",39.4912500702708,-0.395984351047383
"2044",223081,1,"BENICALAP",39.4914217916745,-0.393610696152782
"2045",223083,1,"POBLATS DE L'OEST",39.5016158991695,-0.420244420393989
"2046",223091,1,"BENICALAP",39.489229218725,-0.388414267407071
"2047",223095,1,"BENICALAP",39.4926940400871,-0.38917295986208
"2048",223096,1,"BENICALAP",39.492809502988,-0.390894617355825
"2049",223100,1,"BENICALAP",39.4928798408555,-0.385363821403015
"2050",223102,1,"BENICALAP",39.4925004903525,-0.384999542007177
"2051",223105,1,"BENICALAP",39.4940002564309,-0.392536773178178
"2052",223107,1,"BENICALAP",39.4946411275458,-0.391942868788222
"2053",223112,1,"BENICALAP",39.498478775775,-0.393742913202981
"2054",223113,1,"BENICALAP",39.4948768342556,-0.388119993373293
"2055",223114,1,"BENICALAP",39.4944197532444,-0.387407019912976
"2056",223120,1,"POBLATS DEL NORD",39.5140988050761,-0.389233428974312
"2057",223127,1,"PATRAIX",39.4573202466348,-0.402317763696965
"2058",223128,1,"PATRAIX",39.4579495304201,-0.400940357686616
"2059",223129,1,"PATRAIX",39.4580398813709,-0.400708785199297
"2060",223135,1,"PATRAIX",39.4616773498221,-0.396330955964197
"2061",223137,1,"PATRAIX",39.4600311128297,-0.399525898080065
"2062",223142,2,"PATRAIX",39.4615281904147,-0.400367392026838
"2063",223146,1,"PATRAIX",39.4635729303153,-0.40316974368308
"2064",223147,1,"L'OLIVERETA",39.463571392951,-0.406596353308392
"2065",223148,1,"L'OLIVERETA",39.4635250097579,-0.407710184986479
"2066",223158,1,"L'OLIVERETA",39.4655983200919,-0.407224591000556
"2067",223163,2,"L'OLIVERETA",39.4705993485261,-0.404822098779837
"2068",223164,1,"L'OLIVERETA",39.4712279516444,-0.40564369910287
"2069",223166,1,"L'OLIVERETA",39.468586559355,-0.397324501873777
"2070",223168,1,"L'OLIVERETA",39.4680675985299,-0.402554801249758
"2071",223169,1,"L'OLIVERETA",39.4675779540686,-0.403542285739236
"2072",223172,1,"L'OLIVERETA",39.4670455939196,-0.400962066741379
"2073",223178,1,"L'OLIVERETA",39.4638849897512,-0.400502974753909
"2074",223179,1,"PATRAIX",39.4637564270656,-0.398714217303676
