"","station","wday","hour","mean.day"
"9797","59","3",4,11.1382575757576
"9798","59","3",5,10.5633336802087
"9799","59","3",6,8.6258585154096
"9800","59","3",7,5.62066089998753
"9801","59","3",8,5.30556131098224
"9802","59","3",9,4.21054972804973
"9803","59","3",10,4.25309551559552
"9804","59","3",11,4.48756299460344
"9805","59","3",12,4.88682454488666
"9806","59","3",13,6.5737386852412
"9807","59","3",14,7.40135733483063
"9808","59","3",15,8.51170748347799
"9809","59","3",16,7.88378826435227
"9810","59","3",17,6.81817153005233
"9811","59","3",18,8.32993148535331
"9812","59","3",19,10.6462842225499
"9813","59","3",20,10.7449614968365
"9814","59","3",21,10.3533212620713
"9815","59","3",22,10.7772162822809
"9816","59","3",23,10.961488997114
"9817","59","4",0,11.2132440476191
"9818","59","4",1,11.4232142857143
"9819","59","4",2,11.5702380952381
"9820","59","4",3,11.6611607142857
"9821","59","4",4,11.5746428571429
"9822","59","4",5,10.8914071916645
"9823","59","4",6,8.96091522223085
"9824","59","4",7,6.63068119380619
"9825","59","4",8,5.20255164039607
"9826","59","4",9,3.74875097125097
"9827","59","4",10,3.43134618853369
"9828","59","4",11,3.45382492507493
"9829","59","4",12,3.82886797219808
"9830","59","4",13,6.0488370069389
"9831","59","4",14,8.39192091511318
"9832","59","4",15,8.82738711043858
"9833","59","4",16,9.12785787874276
"9834","59","4",17,7.7611395620848
"9835","59","4",18,9.0365041625686
"9836","59","4",19,10.0275067043408
"9837","59","4",20,10.098531383692
"9838","59","4",21,10.402733030858
"9839","59","4",22,10.4894282106782
"9840","59","4",23,10.8946527777778
"9841","59","5",0,11.3501884920635
"9842","59","5",1,11.6429653679654
"9843","59","5",2,11.8172619047619
"9844","59","5",3,11.9250064750065
"9845","59","5",4,11.758954008954
"9846","59","5",5,11.2653929403929
"9847","59","5",6,9.48181583902589
"9848","59","5",7,7.45712743976318
"9849","59","5",8,5.95764649177307
"9850","59","5",9,4.70051369768862
"9851","59","5",10,4.37895306447938
"9852","59","5",11,4.74485902384509
"9853","59","5",12,4.281899329171
"9854","59","5",13,5.4212973062913
"9855","59","5",14,6.57002805958729
"9856","59","5",15,7.93646626421394
"9857","59","5",16,8.13076464367201
"9858","59","5",17,6.30063941939961
"9859","59","5",18,7.58709352395111
"9860","59","5",19,9.22453183678618
"9861","59","5",20,8.8613956400188
"9862","59","5",21,8.65457298549403
"9863","59","5",22,8.7020221737327
"9864","59","5",23,9.25404135338346
"9865","59","6",0,9.92829991645781
"9866","59","6",1,10.3877923976608
"9867","59","6",2,10.4532894736842
"9868","59","6",3,10.6678062678063
"9869","59","6",4,10.5081243542782
"9870","59","6",5,9.63988571341513
"9871","59","6",6,7.7552543547635
"9872","59","6",7,5.40686963722508
"9873","59","6",8,4.44839761202373
"9874","59","6",9,4.21118589013326
"9875","59","6",10,4.06640257890258
"9876","59","6",11,3.42847476597477
"9877","59","6",12,3.76055873906553
"9878","59","6",13,5.79568308902324
"9879","59","6",14,8.05085236478607
"9880","59","6",15,8.69392404789562
"9881","59","6",16,7.11153153790984
"9882","59","6",17,5.66025528815272
"9883","59","6",18,5.77071266293182
"9884","59","6",19,6.01639727375021
"9885","59","6",20,6.18425184063729
"9886","59","6",21,7.05663550250654
"9887","59","6",22,7.27285641708719
"9888","59","6",23,7.46469271469272
"9889","59","7",0,7.94229751729752
"9890","59","7",1,9.33438513053898
"9891","59","7",2,10.0780932030932
"9892","59","7",3,10.1548214285714
"9893","59","7",4,9.7587003968254
"9894","59","7",5,9.64399038461539
"9895","59","7",6,9.23563492063492
"9896","59","7",7,8.74510912698413
"9897","59","7",8,8.80452922077922
"9898","59","7",9,8.54909666722167
"9899","59","7",10,7.34539449112978
"9900","59","7",11,6.50920230719573
"9901","59","7",12,6.4086703008249
"9902","59","7",13,6.68372571872572
"9903","59","7",14,7.00105363386614
"9904","59","7",15,7.21357600732601
"9905","59","7",16,7.01235526728174
"9906","59","7",17,6.11717182123432
"9907","59","7",18,5.97892615962469
"9908","59","7",19,5.82622668997669
"9909","59","7",20,6.6650777898572
"9910","59","7",21,7.05146180208681
"9911","59","7",22,7.15802973342447
"9912","59","7",23,7.25446645021645
"9913","60","1",0,7.10149260461761
"9914","60","1",1,7.95051587301588
"9915","60","1",2,8.57048611111111
"9916","60","1",3,8.86477238039738
"9917","60","1",4,8.86595238095238
"9918","60","1",5,8.63723214285714
"9919","60","1",6,8.44320436507936
"9920","60","1",7,8.41180555555556
"9921","60","1",8,8.43109668109668
"9922","60","1",9,8.13688492063492
"9923","60","1",10,7.7130753968254
"9924","60","1",11,7.17114808802309
"9925","60","1",12,6.90663059163059
"9926","60","1",13,7.0663705044955
"9927","60","1",14,7.18628697691198
"9928","60","1",15,7.49194895382395
"9929","60","1",16,7.37494519369519
"9930","60","1",17,7.48897950089127
"9931","60","1",18,7.45467893217893
"9932","60","1",19,7.13344787157287
"9933","60","1",20,7.05710497835498
"9934","60","1",21,7.42113095238095
"9935","60","1",22,7.65761904761905
"9936","60","1",23,8.00084325396826
"9937","60","2",0,8.28065476190476
"9938","60","2",1,8.50786706349206
"9939","60","2",2,8.54464285714286
"9940","60","2",3,8.63452380952381
"9941","60","2",4,8.59568452380952
"9942","60","2",5,8.66686507936508
"9943","60","2",6,8.27985209235209
"9944","60","2",7,5.97179498393111
"9945","60","2",8,3.20035376592362
"9946","60","2",9,2.85055104617605
"9947","60","2",10,3.01002490564991
"9948","60","2",11,3.00516865079365
"9949","60","2",12,3.03927503052503
"9950","60","2",13,3.77139622428225
"9951","60","2",14,5.65106479917142
"9952","60","2",15,6.8246261121919
"9953","60","2",16,6.96099079465856
"9954","60","2",17,7.78032171088286
"9955","60","2",18,8.95055815726447
"9956","60","2",19,9.59410195098346
"9957","60","2",20,9.13879901960784
"9958","60","2",21,10.1575389194139
"9959","60","2",22,10.5391666666667
"9960","60","2",23,10.7604761904762
"9961","60","3",0,10.925744047619
"9962","60","3",1,10.9651488095238
"9963","60","3",2,10.9422619047619
"9964","60","3",3,10.9833333333333
"9965","60","3",4,11.0777777777778
"9966","60","3",5,11.1598122710623
"9967","60","3",6,10.6607954545455
"9968","60","3",7,7.79494138633409
"9969","60","3",8,4.27462528012064
"9970","60","3",9,3.9537648013751
"9971","60","3",10,3.68545183982684
"9972","60","3",11,3.63309974747475
"9973","60","3",12,3.54702616827617
"9974","60","3",13,4.74752258920989
"9975","60","3",14,6.54921017407086
"9976","60","3",15,7.60010099785835
"9977","60","3",16,8.23443102169925
"9978","60","3",17,9.75251873180569
"9979","60","3",18,10.3482642891379
"9980","60","3",19,9.49214493839493
"9981","60","3",20,10.358889027639
"9982","60","3",21,11.4700523088023
"9983","60","3",22,11.7629166666667
"9984","60","3",23,12.0050297619048
"9985","60","4",0,12.3875541125541
"9986","60","4",1,12.7342261904762
"9987","60","4",2,12.9188492063492
"9988","60","4",3,12.9486607142857
"9989","60","4",4,12.9479166666667
"9990","60","4",5,12.9481646825397
"9991","60","4",6,12.3783520646021
"9992","60","4",7,9.70842617954165
"9993","60","4",8,6.70759749409517
"9994","60","4",9,5.19630407990702
"9995","60","4",10,4.85103487886382
"9996","60","4",11,5.00426635456047
"9997","60","4",12,5.17039252414252
"9998","60","4",13,5.90529644071267
"9999","60","4",14,8.08897782085476
"10000","60","4",15,8.95622964861935
"10001","60","4",16,10.0019457062975
"10002","60","4",17,10.3735673409193
"10003","60","4",18,10.6537089835147
"10004","60","4",19,10.3966348489663
"10005","60","4",20,10.4733640481251
"10006","60","4",21,11.896273032523
"10007","60","4",22,12.907702020202
"10008","60","4",23,13.4057142857143
"10009","60","5",0,14.0337652625153
"10010","60","5",1,14.399255952381
"10011","60","5",2,14.5389880952381
"10012","60","5",3,14.885582010582
"10013","60","5",4,14.8946608946609
"10014","60","5",5,14.834706959707
"10015","60","5",6,14.2881338035184
"10016","60","5",7,10.9104508617447
"10017","60","5",8,7.73606449064594
"10018","60","5",9,6.17403331317805
"10019","60","5",10,5.54247913136417
"10020","60","5",11,4.89442661427956
"10021","60","5",12,5.25026022953654
"10022","60","5",13,6.01853130744385
"10023","60","5",14,6.81041067183319
"10024","60","5",15,8.04998700340541
"10025","60","5",16,9.58790992357271
"10026","60","5",17,10.6705415950578
"10027","60","5",18,11.0073082684799
"10028","60","5",19,10.6198006585778
"10029","60","5",20,10.4029931501202
"10030","60","5",21,11.4095704003599
"10031","60","5",22,11.6106829573935
"10032","60","5",23,12.0654502661082
"10033","60","6",0,12.781798245614
"10034","60","6",1,12.9073725981621
"10035","60","6",2,13.0554511278196
"10036","60","6",3,13.0529609279609
"10037","60","6",4,12.9682030932031
"10038","60","6",5,12.8802447552448
"10039","60","6",6,12.1773002923003
"10040","60","6",7,8.69853071241654
"10041","60","6",8,5.0165687065574
"10042","60","6",9,4.33510575681628
"10043","60","6",10,4.07865727577266
"10044","60","6",11,4.04102820256666
"10045","60","6",12,4.88528330643715
"10046","60","6",13,5.52856081529277
"10047","60","6",14,6.93254564691216
"10048","60","6",15,8.01978612755234
"10049","60","6",16,8.44879057211833
"10050","60","6",17,9.38871967167045
"10051","60","6",18,10.5611084784162
"10052","60","6",19,9.91114779095548
"10053","60","6",20,9.65307783384707
"10054","60","6",21,10.0751341251341
"10055","60","6",22,10.3765216265216
"10056","60","6",23,10.5954332704333
"10057","60","7",0,11.1163207163207
"10058","60","7",1,11.6718559218559
"10059","60","7",2,12.082708957709
"10060","60","7",3,12.0241765873016
"10061","60","7",4,10.5875195760122
"10062","60","7",5,9.52976190476191
"10063","60","7",6,9.15907738095238
"10064","60","7",7,8.61155372405372
"10065","60","7",8,8.17455044955045
"10066","60","7",9,7.7707454004329
"10067","60","7",10,7.38761634199134
"10068","60","7",11,7.21759185259186
"10069","60","7",12,7.53231185481185
"10070","60","7",13,7.97157196969697
"10071","60","7",14,7.55887945387945
"10072","60","7",15,7.08311147186147
"10073","60","7",16,6.87265602453102
"10074","60","7",17,6.6914205606485
"10075","60","7",18,6.33893717393717
"10076","60","7",19,5.94516053391053
"10077","60","7",20,6.53724962537463
"10078","60","7",21,7.17124549062049
"10079","60","7",22,7.02295183982684
"10080","60","7",23,6.90550955988456
"10081","61","1",0,14.5670725108225
"10082","61","1",1,15.0408432539683
"10083","61","1",2,15.4442956349206
"10084","61","1",3,15.8483630952381
"10085","61","1",4,16.0181547619048
"10086","61","1",5,16.0903373015873
"10087","61","1",6,15.8186011904762
"10088","61","1",7,15.0162606143856
"10089","61","1",8,14.1738394244644
"10090","61","1",9,13.6478262015762
"10091","61","1",10,11.5302731643357
"10092","61","1",11,9.6820288045288
"10093","61","1",12,9.7922317959818
"10094","61","1",13,10.7755127858253
"10095","61","1",14,11.5360263347763
"10096","61","1",15,11.8408503996004
"10097","61","1",16,12.6287454212454
"10098","61","1",17,12.8787671356421
"10099","61","1",18,12.0750878635254
"10100","61","1",19,11.8404455960706
"10101","61","1",20,13.006663961039
"10102","61","1",21,13.9821031746032
"10103","61","1",22,14.5319345238095
"10104","61","1",23,15.0466765873016
"10105","61","2",0,15.3306547619048
"10106","61","2",1,15.3619642857143
"10107","61","2",2,15.4108630952381
"10108","61","2",3,15.4654761904762
"10109","61","2",4,15.6483035714286
"10110","61","2",5,14.938281024531
"10111","61","2",6,11.7848817724243
"10112","61","2",7,7.58787309176676
"10113","61","2",8,5.3590994440501
"10114","61","2",9,4.32173049173049
"10115","61","2",10,3.77778505399829
"10116","61","2",11,3.09492875180375
"10117","61","2",12,3.34656954156954
"10118","61","2",13,5.76069147814148
"10119","61","2",14,8.91726362127986
"10120","61","2",15,11.6877977605899
"10121","61","2",16,12.8600203526049
"10122","61","2",17,12.6779744663017
"10123","61","2",18,13.4265146879265
"10124","61","2",19,14.0667820802563
"10125","61","2",20,15.2422195859696
"10126","61","2",21,16.2658667027417
"10127","61","2",22,16.366121031746
"10128","61","2",23,16.550744047619
"10129","61","3",0,16.7875396825397
"10130","61","3",1,16.8809523809524
"10131","61","3",2,16.9892857142857
"10132","61","3",3,17.025
"10133","61","3",4,17.1729166666667
"10134","61","3",5,16.3752967171717
"10135","61","3",6,12.5737102699932
"10136","61","3",7,7.47341625354586
"10137","61","3",8,5.24885789591672
"10138","61","3",9,4.12655982905983
"10139","61","3",10,3.63646325896326
"10140","61","3",11,2.93933499431855
"10141","61","3",12,3.42821052721788
"10142","61","3",13,5.63443912146505
"10143","61","3",14,8.35348590500487
"10144","61","3",15,9.73645631050236
"10145","61","3",16,10.5192700254532
"10146","61","3",17,10.9708411035185
"10147","61","3",18,12.0904425782551
"10148","61","3",19,12.5059632973236
"10149","61","3",20,14.1733755827506
"10150","61","3",21,15.63494498557
"10151","61","3",22,15.8176686507936
"10152","61","3",23,16.3949107142857
"10153","61","4",0,16.6963888888889
"10154","61","4",1,16.7720238095238
"10155","61","4",2,16.8416666666667
"10156","61","4",3,16.8604166666667
"10157","61","4",4,16.8533829365079
"10158","61","4",5,16.195902014652
"10159","61","4",6,12.8994355989083
"10160","61","4",7,8.21144376864965
"10161","61","4",8,7.16421103932617
"10162","61","4",9,7.31752239354213
"10163","61","4",10,6.8518438342703
"10164","61","4",11,5.0061405955156
"10165","61","4",12,4.85975104144222
"10166","61","4",13,6.92257507477902
"10167","61","4",14,8.55437611590765
"10168","61","4",15,10.8326362931229
"10169","61","4",16,11.1391144945741
"10170","61","4",17,10.859083073789
"10171","61","4",18,12.0359622668998
"10172","61","4",19,13.4091151209901
"10173","61","4",20,14.9443149211899
"10174","61","4",21,16.2162616550117
"10175","61","4",22,16.4706727994228
"10176","61","4",23,16.8393127705628
"10177","61","5",0,17.259871031746
"10178","61","5",1,17.4261904761905
"10179","61","5",2,17.5020833333333
"10180","61","5",3,17.6320207570208
"10181","61","5",4,17.7076312576313
"10182","61","5",5,17.0095275095275
"10183","61","5",6,13.7466890617343
"10184","61","5",7,9.39404219524665
"10185","61","5",8,8.06064145406251
"10186","61","5",9,7.34461474198316
"10187","61","5",10,6.03202195811268
"10188","61","5",11,4.8549604635131
"10189","61","5",12,5.40186052982105
"10190","61","5",13,7.43297235720121
"10191","61","5",14,10.3307096415751
"10192","61","5",15,11.1231489951487
"10193","61","5",16,11.9085945036216
"10194","61","5",17,12.2755366400026
"10195","61","5",18,12.7711987466438
"10196","61","5",19,13.4884911485144
"10197","61","5",20,14.8584287487538
"10198","61","5",21,16.0344886838308
"10199","61","5",22,16.04947786132
"10200","61","5",23,16.4727443609023
"10201","61","6",0,16.7063909774436
"10202","61","6",1,16.7261904761905
"10203","61","6",2,16.8712406015038
"10204","61","6",3,16.9497354497354
"10205","61","6",4,16.9611925111925
"10206","61","6",5,16.2583721833722
"10207","61","6",6,13.2397557528779
"10208","61","6",7,8.38414860806393
"10209","61","6",8,6.78379263186955
"10210","61","6",9,6.38148510845879
"10211","61","6",10,5.29159686467379
"10212","61","6",11,4.13895271395271
"10213","61","6",12,4.11411554550695
"10214","61","6",13,7.35566324403548
"10215","61","6",14,10.9715999708617
"10216","61","6",15,12.9116354849714
"10217","61","6",16,13.8416275131773
"10218","61","6",17,13.6229321887395
"10219","61","6",18,13.1550708780912
"10220","61","6",19,12.1964941012747
"10221","61","6",20,13.0923098980791
"10222","61","6",21,13.5217679044602
"10223","61","6",22,14.1967874717875
"10224","61","6",23,15.2503866503867
"10225","61","7",0,16.2084896584897
"10226","61","7",1,16.4588605838606
"10227","61","7",2,16.7548534798535
"10228","61","7",3,16.9775297619048
"10229","61","7",4,17.2292748917749
"10230","61","7",5,16.9226911976912
"10231","61","7",6,16.5338492063492
"10232","61","7",7,14.852658036408
"10233","61","7",8,13.5814222582973
"10234","61","7",9,13.0937492572787
"10235","61","7",10,11.8572692156699
"10236","61","7",11,10.2547641941392
"10237","61","7",12,9.6132924020424
"10238","61","7",13,10.2145526695527
"10239","61","7",14,10.7873881673882
"10240","61","7",15,11.3936222804973
"10241","61","7",16,12.3854775738967
"10242","61","7",17,12.2289999291644
"10243","61","7",18,11.1596594377844
"10244","61","7",19,10.7774751637252
"10245","61","7",20,10.7355977009102
"10246","61","7",21,11.4490965284715
"10247","61","7",22,12.1791468253968
"10248","61","7",23,13.1997000915751
"10249","62","1",0,15.3592054473305
"10250","62","1",1,16.0119543650794
"10251","62","1",2,16.2595238095238
"10252","62","1",3,16.2687896825397
"10253","62","1",4,16.21869498557
"10254","62","1",5,16.2337797619048
"10255","62","1",6,16.1265079365079
"10256","62","1",7,15.9849404761905
"10257","62","1",8,15.845073953824
"10258","62","1",9,15.3438482350982
"10259","62","1",10,15.0470024705686
"10260","62","1",11,14.4421719606988
"10261","62","1",12,14.1781606934732
"10262","62","1",13,13.8219260600511
"10263","62","1",14,14.1263963120213
"10264","62","1",15,14.3220359848485
"10265","62","1",16,14.5056832750583
"10266","62","1",17,14.8370985994999
"10267","62","1",18,14.5185547091797
"10268","62","1",19,14.0197893772894
"10269","62","1",20,14.3428174603175
"10270","62","1",21,14.6657693001443
"10271","62","1",22,14.8170454545454
"10272","62","1",23,15.0519841269841
"10273","62","2",0,15.2083829365079
"10274","62","2",1,15.50625
"10275","62","2",2,15.6529761904762
"10276","62","2",3,15.7369047619048
"10277","62","2",4,15.784375
"10278","62","2",5,15.6442956349206
"10279","62","2",6,14.9222996140016
"10280","62","2",7,14.8665000527723
"10281","62","2",8,13.6226584179709
"10282","62","2",9,12.6018906053097
"10283","62","2",10,11.8056834831835
"10284","62","2",11,11.0693385299661
"10285","62","2",12,9.395947232648
"10286","62","2",13,7.28023628160625
"10287","62","2",14,10.2171607721352
"10288","62","2",15,11.9885897370414
"10289","62","2",16,12.9066366520079
"10290","62","2",17,12.5277682881209
"10291","62","2",18,10.571379181617
"10292","62","2",19,10.9611058492459
"10293","62","2",20,10.9489698972493
"10294","62","2",21,12.5865713346483
"10295","62","2",22,14.1109168609169
"10296","62","2",23,14.5972832722833
"10297","62","3",0,15.1791819291819
"10298","62","3",1,15.7704517704518
"10299","62","3",2,15.9690170940171
"10300","62","3",3,16.0555555555556
"10301","62","3",4,16.1275641025641
"10302","62","3",5,16.0479751729752
"10303","62","3",6,15.251067040886
"10304","62","3",7,15.1809004696069
"10305","62","3",8,15.0146970669407
"10306","62","3",9,14.8927065295815
"10307","62","3",10,14.1839413453128
"10308","62","3",11,13.1769207936671
"10309","62","3",12,11.7757872223329
"10310","62","3",13,9.12665180710377
"10311","62","3",14,11.5520309529423
"10312","62","3",15,12.6263707317722
"10313","62","3",16,12.8030229923604
"10314","62","3",17,13.7904187798785
"10315","62","3",18,12.5527735148325
"10316","62","3",19,13.6068060413958
"10317","62","3",20,12.6409307420521
"10318","62","3",21,13.4215656565657
"10319","62","3",22,14.2553093434343
"10320","62","3",23,14.7677579365079
"10321","62","4",0,15.372619047619
"10322","62","4",1,15.7842261904762
"10323","62","4",2,15.8740178571429
"10324","62","4",3,15.8625
"10325","62","4",4,15.8895436507936
"10326","62","4",5,15.5297619047619
"10327","62","4",6,14.2919744491619
"10328","62","4",7,14.0321807048945
"10329","62","4",8,13.8898305860806
"10330","62","4",9,13.5641652791653
"10331","62","4",10,13.2387332806083
"10332","62","4",11,12.380403681286
"10333","62","4",12,10.0370646093672
"10334","62","4",13,8.38938309843041
"10335","62","4",14,12.6530143396765
"10336","62","4",15,13.6250590740529
"10337","62","4",16,13.4241774871921
"10338","62","4",17,13.8250863597187
"10339","62","4",18,11.5126158410384
"10340","62","4",19,11.4891991799153
"10341","62","4",20,11.0342972264663
"10342","62","4",21,12.8718482212232
"10343","62","4",22,14.3492784992785
"10344","62","4",23,15.058878968254
"10345","62","5",0,15.8105158730159
"10346","62","5",1,16.361755952381
"10347","62","5",2,16.630505952381
"10348","62","5",3,17.1002442002442
"10349","62","5",4,17.1468864468864
"10350","62","5",5,16.8440170940171
"10351","62","5",6,15.8626369001369
"10352","62","5",7,15.5339324399547
"10353","62","5",8,15.1438813595488
"10354","62","5",9,14.994397598016
"10355","62","5",10,14.2857027767554
"10356","62","5",11,13.747875224191
"10357","62","5",12,11.8411600185115
"10358","62","5",13,8.81846986215855
"10359","62","5",14,10.361459807822
"10360","62","5",15,11.1847027602374
"10361","62","5",16,11.3844941592224
"10362","62","5",17,12.5180035760918
"10363","62","5",18,12.1725882731804
"10364","62","5",19,13.2757384871936
"10365","62","5",20,11.6863935988936
"10366","62","5",21,12.3472563472563
"10367","62","5",22,13.3635876135876
"10368","62","5",23,14.2759057759058
"10369","62","6",0,14.7290716040716
"10370","62","6",1,15.3391248391248
"10371","62","6",2,15.6114864864865
"10372","62","6",3,15.9663742690058
"10373","62","6",4,15.905002891845
"10374","62","6",5,15.6675237156006
"10375","62","6",6,14.5753635253635
"10376","62","6",7,14.3553366861059
"10377","62","6",8,14.5535954785955
"10378","62","6",9,14.2138129414445
"10379","62","6",10,14.3767547979086
"10380","62","6",11,13.7389478399094
"10381","62","6",12,12.3552357194683
"10382","62","6",13,9.92660560279339
"10383","62","6",14,10.871972819371
"10384","62","6",15,11.9548122817354
"10385","62","6",16,12.6486019155137
"10386","62","6",17,13.087197820548
"10387","62","6",18,13.4347638828408
"10388","62","6",19,14.1517878133263
"10389","62","6",20,14.714171014171
"10390","62","6",21,15.645115995116
"10391","62","6",22,16.0169626669627
"10392","62","6",23,16.0269397269397
"10393","62","7",0,16.2696072446072
"10394","62","7",1,16.7757936507937
"10395","62","7",2,16.9667887667888
"10396","62","7",3,16.7303075396825
"10397","62","7",4,16.803563034188
"10398","62","7",5,16.4530348124098
"10399","62","7",6,16.0712698412698
"10400","62","7",7,15.7389880952381
"10401","62","7",8,15.5227514152514
"10402","62","7",9,15.4419417388167
"10403","62","7",10,15.0200824951193
"10404","62","7",11,14.4084514790765
"10405","62","7",12,14.2143795331131
"10406","62","7",13,14.086213023088
"10407","62","7",14,13.5609198440448
"10408","62","7",15,13.5650891469641
"10409","62","7",16,14.7806579245917
"10410","62","7",17,15.1385559620118
"10411","62","7",18,14.8863807720058
"10412","62","7",19,14.7657236513487
"10413","62","7",20,15.3602864414997
"10414","62","7",21,15.2476248832867
"10415","62","7",22,15.3508576839827
"10416","62","7",23,15.3443416305916
"10417","63","1",0,7.93190386002886
"10418","63","1",1,7.70548694361194
"10419","63","1",2,7.95099206349206
"10420","63","1",3,7.80160886818496
"10421","63","1",4,7.84465478965479
"10422","63","1",5,7.90029914529915
"10423","63","1",6,8.03640873015873
"10424","63","1",7,8.01626817626818
"10425","63","1",8,8.02391753671166
"10426","63","1",9,7.79323246198246
"10427","63","1",10,7.11641764462635
"10428","63","1",11,7.81516813048063
"10429","63","1",12,7.79476173132423
"10430","63","1",13,7.70255196192697
"10431","63","1",14,7.58452894327894
"10432","63","1",15,7.500285427292
"10433","63","1",16,8.04633862665113
"10434","63","1",17,8.36853455572205
"10435","63","1",18,8.53414350366266
"10436","63","1",19,9.1942890565317
"10437","63","1",20,9.17149992368742
"10438","63","1",21,9.67317023254523
"10439","63","1",22,9.57659555722055
"10440","63","1",23,9.10203592603049
"10441","63","2",0,9.03563492063492
"10442","63","2",1,9.10377976190476
"10443","63","2",2,9.11785714285714
"10444","63","2",3,9.31023809523809
"10445","63","2",4,9.80172889610389
"10446","63","2",5,10.4250027056277
"10447","63","2",6,12.5121765500852
"10448","63","2",7,12.3502619781166
"10449","63","2",8,10.9343914789743
"10450","63","2",9,10.5907955787977
"10451","63","2",10,9.99526177926017
"10452","63","2",11,10.0772027004873
"10453","63","2",12,9.74336116658969
"10454","63","2",13,7.58563146359637
"10455","63","2",14,6.39546660053614
"10456","63","2",15,7.64561186158024
"10457","63","2",16,7.08133396129348
"10458","63","2",17,5.55141430558344
"10459","63","2",18,4.73721773669334
"10460","63","2",19,4.86496674909142
"10461","63","2",20,4.90572691197691
"10462","63","2",21,4.44658702408702
"10463","63","2",22,5.41034389221889
"10464","63","2",23,5.26352894546973
"10465","63","3",0,5.31861943611944
"10466","63","3",1,5.38295995670996
"10467","63","3",2,5.37257936507937
"10468","63","3",3,5.69247023809524
"10469","63","3",4,6.37162698412698
"10470","63","3",5,7.74948460444784
"10471","63","3",6,10.5280004532224
"10472","63","3",7,11.6875904781301
"10473","63","3",8,12.5139542412861
"10474","63","3",9,11.3835627438007
"10475","63","3",10,10.3688517304849
"10476","63","3",11,9.74495083509112
"10477","63","3",12,9.47851606420774
"10478","63","3",13,7.37667814620083
"10479","63","3",14,5.67135885261588
"10480","63","3",15,5.61139133039733
"10481","63","3",16,5.80431702618118
"10482","63","3",17,4.73800535717306
"10483","63","3",18,4.48923555050124
"10484","63","3",19,5.87770962098448
"10485","63","3",20,6.2275161250531
"10486","63","3",21,5.87648341242091
"10487","63","3",22,5.59623935296729
"10488","63","3",23,5.36384920634921
"10489","63","4",0,5.81564484126984
"10490","63","4",1,6.21648809523809
"10491","63","4",2,6.37309523809524
"10492","63","4",3,6.65109432234432
"10493","63","4",4,7.05471209346209
"10494","63","4",5,7.64094399387163
"10495","63","4",6,10.2536989698116
"10496","63","4",7,11.4584793203237
"10497","63","4",8,11.9502707560503
"10498","63","4",9,11.0060691416875
"10499","63","4",10,9.87913798400602
"10500","63","4",11,10.9606186096335
"10501","63","4",12,9.11999728525178
"10502","63","4",13,6.67599645514599
"10503","63","4",14,6.03959750169131
"10504","63","4",15,6.53937667220231
"10505","63","4",16,5.94983616090607
"10506","63","4",17,3.49208477237311
"10507","63","4",18,3.59919677279348
"10508","63","4",19,5.10619570281844
"10509","63","4",20,5.01174769256876
"10510","63","4",21,4.64962284060968
"10511","63","4",22,5.53562263308587
"10512","63","4",23,4.90759824081334
"10513","63","5",0,4.73597229159729
"10514","63","5",1,4.38624098124098
"10515","63","5",2,4.3702876984127
"10516","63","5",3,4.76675269175269
"10517","63","5",4,5.33839308839309
"10518","63","5",5,6.24581529581529
"10519","63","5",6,9.59048550209981
"10520","63","5",7,11.0270207503143
"10521","63","5",8,11.3621569983341
"10522","63","5",9,10.0658091756613
"10523","63","5",10,9.09259255272361
"10524","63","5",11,9.25665434519313
"10525","63","5",12,9.33715768846526
"10526","63","5",13,6.35540899013532
"10527","63","5",14,5.71406825217918
"10528","63","5",15,7.80109320282907
"10529","63","5",16,7.59080840160337
"10530","63","5",17,5.06739269671896
"10531","63","5",18,4.27665396344503
"10532","63","5",19,5.68770476814208
"10533","63","5",20,6.36190780996273
"10534","63","5",21,6.39226467976468
"10535","63","5",22,6.44464967007537
"10536","63","5",23,6.11998491274807
"10537","63","6",0,6.53875313283208
"10538","63","6",1,6.88688708951867
"10539","63","6",2,7.01747076023392
"10540","63","6",3,7.1482313982314
"10541","63","6",4,7.21116618424311
"10542","63","6",5,7.17563910404468
"10543","63","6",6,8.87282413507786
"10544","63","6",7,9.59513516391146
"10545","63","6",8,9.67672483117155
"10546","63","6",9,8.80708165288986
"10547","63","6",10,7.8300100101005
"10548","63","6",11,8.17698548199263
"10549","63","6",12,7.31119192033245
"10550","63","6",13,6.50910801872393
"10551","63","6",14,3.25453658899914
"10552","63","6",15,3.36067754231603
"10553","63","6",16,3.18025703590421
"10554","63","6",17,3.93236231348381
"10555","63","6",18,5.11175717975865
"10556","63","6",19,6.58056864137776
"10557","63","6",20,6.47011739105356
"10558","63","6",21,5.8855655290878
"10559","63","6",22,5.65045307047569
"10560","63","6",23,5.24058875597337
"10561","63","7",0,5.09846364771114
"10562","63","7",1,5.38318419472266
"10563","63","7",2,5.43396140896141
"10564","63","7",3,5.50092442279942
"10565","63","7",4,5.9559638972139
"10566","63","7",5,6.11008928571429
"10567","63","7",6,6.18735119047619
"10568","63","7",7,5.74856497668998
"10569","63","7",8,5.74698454323454
"10570","63","7",9,5.61785554723055
"10571","63","7",10,5.84957865051615
"10572","63","7",11,6.30194129604056
"10573","63","7",12,5.97408839118398
"10574","63","7",13,6.0900122283762
"10575","63","7",14,5.82033021920889
"10576","63","7",15,4.87884837384837
